pipeline_weight,query_id,retrieved_document_ids,binary_at_k,rank_score
0.55,33785779_1,"['33785779_1', '33785779_0', '36320454_0', '36814611_1', '36640198_0', '38085539_0', '37211551_1', '35631902_1', '37322984_0', '35893956_0', '31026137_0', '35406202_0', '31690020_0', '32208670_0', '36703618_1', '38048535_0', '34114791_0']",1,1.0
0.55,34456516_0,"['34456516_0', '35412610_1', '35262500_1', '37128375_0', '36211801_0', '35295866_0', '36569774_0', '37757481_0', '36324987_0', '34764614_0', '37879936_0', '36077803_0', '36077803_1', '36299577_1', '35097252_1', '32596548_0', '26832914_0', '35693001_0', '35069719_2']",1,1.0
0.55,25011036_1,"['25011036_1', '33298046_1', '37663347_1', '33298046_2', '31956593_1', '35590318_1', '38026440_1', '30897371_0', '31745248_1', '35392634_1', '37355382_0', '37355382_1', '38028369_0', '26490824_0', '37676661_1', '35151410_2', '35735126_0', '29286282_0', '37455938_0']",1,1.0
0.55,34943534_0,"['34943534_0', '36010217_0', '30603657_0', '33347371_0', '35856286_0', '31162387_0', '31652939_0', '35177199_0', '31587821_0', '35162271_0', '32619383_0', '37016716_0', '37359797_0', '38137412_0', '34517539_0', '34517539_1', '29870359_0', '33785475_0', '36031967_0']",1,1.0
0.55,34454468_1,"['34454468_1', '34454468_0', '29051177_0', '27027637_0', '35195027_1', '24002887_0', '31436878_1', '31464529_0', '37589698_0', '27027637_1', '29096527_0', '37990464_0', '35195027_0', '28767992_1', '30515705_0', '29096527_1', '29136227_1', '23917653_0']",1,1.0
0.6,35402463_2,"['35402463_0', '35671414_1', '34869272_0', '33675433_0', '34359553_0', '37330305_1', '32108950_1', '35671414_0', '37519791_0', '35157530_0', '35402463_1', '36950264_1', '34359642_0', '32093909_1', '38058420_0', '37263824_0', '35380110_1', '34328819_1', '33501512_1']",0,0.0
0.6,36013554_0,"['36013554_0', '32873121_0', '30971522_1', '36006439_0', '35870544_0', '35628992_0', '35083303_1', '35083303_0', '31737539_0', '33769416_0', '35048106_0', '35693323_0', '34295713_0', '34207266_0', '36407437_0', '35958422_0', '35341267_0', '34088635_0']",1,1.0
0.6,37529805_0,"['33006770_1', '31798502_1', '23847569_0', '27311901_1', '32440643_0', '32157489_1', '30640496_1', '36543409_0', '31347160_0', '35872591_0', '37529805_1', '37529805_0', '37905162_0', '35976288_0', '36195060_0', '36195060_1', '30871679_0', '33313979_0', '28163676_1', '36374319_0']",0,0.08333333333333333
0.6,31216619_1,"['37387113_0', '33090118_2', '34713207_2', '29681030_0', '33611272_3', '34110297_1', '31094356_2', '34451002_1', '35493613_0', '33643498_1', '31216619_0', '33779570_1', '33955059_0', '33509368_1', '32062767_0', '29402532_0', '36349396_0', '35266894_0', '37044052_0']",0,0.0
0.6,35401322_1,"['35996652_0', '35935456_0', '36033031_0', '36072715_0', '35668907_0', '36312139_1', '35412463_2', '35222179_1', '34471124_0', '34721159_0', '35401322_0', '35573722_1', '25524781_0', '37740875_0', '35573722_0', '31235303_0', '35719487_0', '24512251_0', '24506802_0', '36662138_0']",0,0.0
0.6,33785779_1,"['33785779_1', '33785779_0', '36320454_0', '36814611_1', '36640198_0', '38085539_0', '37211551_1', '35631902_1', '37322984_0', '35893956_0', '31026137_0', '35406202_0', '31690020_0', '32208670_0', '36703618_1', '38048535_0', '34114791_0']",1,1.0
0.6,34456516_0,"['34456516_0', '35412610_1', '35262500_1', '37128375_0', '36211801_0', '35295866_0', '36569774_0', '37757481_0', '36324987_0', '34764614_0', '37879936_0', '36077803_0', '36077803_1', '36299577_1', '35097252_1', '32596548_0', '26832914_0', '35693001_0', '35069719_2']",1,1.0
0.6,25011036_1,"['25011036_1', '33298046_1', '37663347_1', '33298046_2', '31956593_1', '35590318_1', '38026440_1', '30897371_0', '31745248_1', '35392634_1', '37355382_0', '37355382_1', '38028369_0', '26490824_0', '37676661_1', '35151410_2', '35735126_0', '29286282_0', '37455938_0']",1,1.0
0.6,34943534_0,"['34943534_0', '36010217_0', '30603657_0', '33347371_0', '35856286_0', '31162387_0', '31652939_0', '35177199_0', '31587821_0', '35162271_0', '32619383_0', '37016716_0', '37359797_0', '38137412_0', '34517539_0', '34517539_1', '29870359_0', '33785475_0', '36031967_0']",1,1.0
0.6,34454468_1,"['34454468_1', '34454468_0', '29051177_0', '27027637_0', '35195027_1', '24002887_0', '31436878_1', '31464529_0', '37589698_0', '27027637_1', '29096527_0', '37990464_0', '35195027_0', '28767992_1', '30515705_0', '29096527_1', '29136227_1', '23917653_0']",1,1.0
0.65,35402463_2,"['35402463_0', '35671414_1', '34869272_0', '33675433_0', '34359553_0', '37330305_1', '32108950_1', '35671414_0', '37519791_0', '35157530_0', '35402463_1', '36950264_1', '34359642_0', '32093909_1', '38058420_0', '37263824_0', '35380110_1', '34328819_1', '33501512_1']",0,0.0
0.65,36013554_0,"['36013554_0', '32873121_0', '30971522_1', '36006439_0', '35870544_0', '35628992_0', '35083303_1', '35083303_0', '31737539_0', '33769416_0', '35048106_0', '35693323_0', '34295713_0', '34207266_0', '36407437_0', '35958422_0', '35341267_0', '34088635_0']",1,1.0
0.65,37529805_0,"['33006770_1', '31798502_1', '23847569_0', '27311901_1', '32440643_0', '32157489_1', '30640496_1', '36543409_0', '31347160_0', '35872591_0', '37529805_1', '37529805_0', '37905162_0', '35976288_0', '36195060_0', '36195060_1', '30871679_0', '33313979_0', '28163676_1', '36374319_0']",0,0.08333333333333333
0.65,31216619_1,"['37387113_0', '33090118_2', '34713207_2', '29681030_0', '33611272_3', '34110297_1', '31094356_2', '34451002_1', '35493613_0', '33643498_1', '31216619_0', '33779570_1', '33955059_0', '33509368_1', '32062767_0', '29402532_0', '36349396_0', '35266894_0', '37044052_0']",0,0.0
0.65,35401322_1,"['35996652_0', '35935456_0', '36033031_0', '36072715_0', '35668907_0', '36312139_1', '35412463_2', '35222179_1', '34471124_0', '34721159_0', '35401322_0', '35573722_1', '25524781_0', '37740875_0', '35573722_0', '31235303_0', '35719487_0', '24512251_0', '24506802_0', '36662138_0']",0,0.0
0.65,33785779_1,"['33785779_1', '33785779_0', '36320454_0', '36814611_1', '36640198_0', '38085539_0', '37211551_1', '35631902_1', '37322984_0', '35893956_0', '31026137_0', '35406202_0', '31690020_0', '32208670_0', '36703618_1', '38048535_0', '34114791_0']",1,1.0
0.65,34456516_0,"['34456516_0', '35412610_1', '35262500_1', '37128375_0', '36211801_0', '35295866_0', '36569774_0', '37757481_0', '36324987_0', '34764614_0', '37879936_0', '36077803_0', '36077803_1', '36299577_1', '35097252_1', '32596548_0', '26832914_0', '35693001_0', '35069719_2']",1,1.0
0.65,25011036_1,"['25011036_1', '33298046_1', '37663347_1', '33298046_2', '31956593_1', '35590318_1', '38026440_1', '30897371_0', '31745248_1', '35392634_1', '37355382_0', '37355382_1', '38028369_0', '26490824_0', '37676661_1', '35151410_2', '35735126_0', '29286282_0', '37455938_0']",1,1.0
0.65,34943534_0,"['34943534_0', '36010217_0', '30603657_0', '33347371_0', '35856286_0', '31162387_0', '31652939_0', '35177199_0', '31587821_0', '35162271_0', '32619383_0', '37016716_0', '37359797_0', '38137412_0', '34517539_0', '34517539_1', '29870359_0', '33785475_0', '36031967_0']",1,1.0
0.65,34454468_1,"['34454468_1', '34454468_0', '29051177_0', '27027637_0', '35195027_1', '24002887_0', '31436878_1', '31464529_0', '37589698_0', '27027637_1', '29096527_0', '37990464_0', '35195027_0', '28767992_1', '30515705_0', '29096527_1', '29136227_1', '23917653_0']",1,1.0
0.7,35402463_2,"['35402463_0', '35671414_1', '34869272_0', '33675433_0', '34359553_0', '37330305_1', '32108950_1', '35671414_0', '37519791_0', '35157530_0', '35402463_1', '36950264_1', '34359642_0', '32093909_1', '38058420_0', '37263824_0', '35380110_1', '34328819_1', '33501512_1']",0,0.0
0.7,36013554_0,"['36013554_0', '32873121_0', '30971522_1', '36006439_0', '35870544_0', '35628992_0', '35083303_1', '35083303_0', '31737539_0', '33769416_0', '35048106_0', '35693323_0', '34295713_0', '34207266_0', '36407437_0', '35958422_0', '35341267_0', '34088635_0']",1,1.0
0.7,37529805_0,"['33006770_1', '31798502_1', '23847569_0', '27311901_1', '32440643_0', '32157489_1', '30640496_1', '36543409_0', '31347160_0', '35872591_0', '37529805_1', '37529805_0', '37905162_0', '35976288_0', '36195060_0', '36195060_1', '30871679_0', '33313979_0', '28163676_1', '36374319_0']",0,0.08333333333333333
0.7,31216619_1,"['37387113_0', '33090118_2', '34713207_2', '29681030_0', '33611272_3', '34110297_1', '31094356_2', '34451002_1', '35493613_0', '33643498_1', '31216619_0', '33779570_1', '33955059_0', '33509368_1', '32062767_0', '29402532_0', '36349396_0', '35266894_0', '37044052_0']",0,0.0
0.7,35401322_1,"['35996652_0', '35935456_0', '36033031_0', '36072715_0', '35668907_0', '36312139_1', '35412463_2', '35222179_1', '34471124_0', '34721159_0', '35401322_0', '35573722_1', '25524781_0', '37740875_0', '35573722_0', '31235303_0', '35719487_0', '24512251_0', '24506802_0', '36662138_0']",0,0.0
0.7,33785779_1,"['33785779_1', '33785779_0', '36320454_0', '36814611_1', '36640198_0', '38085539_0', '37211551_1', '35631902_1', '37322984_0', '35893956_0', '31026137_0', '35406202_0', '31690020_0', '32208670_0', '36703618_1', '38048535_0', '34114791_0']",1,1.0
0.7,34456516_0,"['34456516_0', '35412610_1', '35262500_1', '37128375_0', '36211801_0', '35295866_0', '36569774_0', '37757481_0', '36324987_0', '34764614_0', '37879936_0', '36077803_0', '36077803_1', '36299577_1', '35097252_1', '32596548_0', '26832914_0', '35693001_0', '35069719_2']",1,1.0
0.7,25011036_1,"['25011036_1', '33298046_1', '37663347_1', '33298046_2', '31956593_1', '35590318_1', '38026440_1', '30897371_0', '31745248_1', '35392634_1', '37355382_0', '37355382_1', '38028369_0', '26490824_0', '37676661_1', '35151410_2', '35735126_0', '29286282_0', '37455938_0']",1,1.0
0.7,34943534_0,"['34943534_0', '36010217_0', '30603657_0', '33347371_0', '35856286_0', '31162387_0', '31652939_0', '35177199_0', '31587821_0', '35162271_0', '32619383_0', '37016716_0', '37359797_0', '38137412_0', '34517539_0', '34517539_1', '29870359_0', '33785475_0', '36031967_0']",1,1.0
0.7,34454468_1,"['34454468_1', '34454468_0', '29051177_0', '27027637_0', '35195027_1', '24002887_0', '31436878_1', '31464529_0', '37589698_0', '27027637_1', '29096527_0', '37990464_0', '35195027_0', '28767992_1', '30515705_0', '29096527_1', '29136227_1', '23917653_0']",1,1.0
0.75,35402463_2,"['35402463_0', '35671414_1', '34869272_0', '33675433_0', '34359553_0', '37330305_1', '32108950_1', '35671414_0', '37519791_0', '35157530_0', '35402463_1', '36950264_1', '34359642_0', '32093909_1', '38058420_0', '37263824_0', '35380110_1', '34328819_1', '33501512_1']",0,0.0
0.75,36013554_0,"['36013554_0', '32873121_0', '30971522_1', '36006439_0', '35870544_0', '35628992_0', '35083303_1', '35083303_0', '31737539_0', '33769416_0', '35048106_0', '35693323_0', '34295713_0', '34207266_0', '36407437_0', '35958422_0', '35341267_0', '34088635_0']",1,1.0
0.75,37529805_0,"['33006770_1', '31798502_1', '23847569_0', '27311901_1', '32440643_0', '32157489_1', '30640496_1', '36543409_0', '31347160_0', '35872591_0', '37529805_1', '37529805_0', '37905162_0', '35976288_0', '36195060_0', '36195060_1', '30871679_0', '33313979_0', '28163676_1', '36374319_0']",0,0.08333333333333333
0.75,31216619_1,"['37387113_0', '33090118_2', '34713207_2', '29681030_0', '33611272_3', '34110297_1', '31094356_2', '34451002_1', '35493613_0', '33643498_1', '31216619_0', '33779570_1', '33955059_0', '33509368_1', '32062767_0', '29402532_0', '36349396_0', '35266894_0', '37044052_0']",0,0.0
0.75,35401322_1,"['35996652_0', '35935456_0', '36033031_0', '36072715_0', '35668907_0', '36312139_1', '35412463_2', '35222179_1', '34471124_0', '34721159_0', '35401322_0', '35573722_1', '25524781_0', '37740875_0', '35573722_0', '31235303_0', '35719487_0', '24512251_0', '24506802_0', '36662138_0']",0,0.0
0.75,33785779_1,"['33785779_1', '33785779_0', '36320454_0', '36814611_1', '36640198_0', '38085539_0', '37211551_1', '35631902_1', '37322984_0', '35893956_0', '31026137_0', '35406202_0', '31690020_0', '32208670_0', '36703618_1', '38048535_0', '34114791_0']",1,1.0
0.75,34456516_0,"['34456516_0', '35412610_1', '35262500_1', '37128375_0', '36211801_0', '35295866_0', '36569774_0', '37757481_0', '36324987_0', '34764614_0', '37879936_0', '36077803_0', '36077803_1', '36299577_1', '35097252_1', '32596548_0', '26832914_0', '35693001_0', '35069719_2']",1,1.0
0.75,25011036_1,"['25011036_1', '33298046_1', '37663347_1', '33298046_2', '31956593_1', '35590318_1', '38026440_1', '30897371_0', '31745248_1', '35392634_1', '37355382_0', '37355382_1', '38028369_0', '26490824_0', '37676661_1', '35151410_2', '35735126_0', '29286282_0', '37455938_0']",1,1.0
0.75,34943534_0,"['34943534_0', '36010217_0', '30603657_0', '33347371_0', '35856286_0', '31162387_0', '31652939_0', '35177199_0', '31587821_0', '35162271_0', '32619383_0', '37016716_0', '37359797_0', '38137412_0', '34517539_0', '34517539_1', '29870359_0', '33785475_0', '36031967_0']",1,1.0
0.75,34454468_1,"['34454468_1', '34454468_0', '29051177_0', '27027637_0', '35195027_1', '24002887_0', '31436878_1', '31464529_0', '37589698_0', '27027637_1', '29096527_0', '37990464_0', '35195027_0', '28767992_1', '30515705_0', '29096527_1', '29136227_1', '23917653_0']",1,1.0
0.8,35402463_2,"['35402463_0', '35671414_1', '34869272_0', '33675433_0', '34359553_0', '37330305_1', '32108950_1', '35671414_0', '37519791_0', '35157530_0', '35402463_1', '36950264_1', '34359642_0', '32093909_1', '38058420_0', '37263824_0', '35380110_1', '34328819_1', '33501512_1']",0,0.0
0.8,36013554_0,"['36013554_0', '32873121_0', '30971522_1', '36006439_0', '35870544_0', '35628992_0', '35083303_1', '35083303_0', '31737539_0', '33769416_0', '35048106_0', '35693323_0', '34295713_0', '34207266_0', '36407437_0', '35958422_0', '35341267_0', '34088635_0']",1,1.0
0.8,37529805_0,"['33006770_1', '31798502_1', '23847569_0', '27311901_1', '32440643_0', '32157489_1', '30640496_1', '36543409_0', '31347160_0', '35872591_0', '37529805_1', '37529805_0', '37905162_0', '35976288_0', '36195060_0', '36195060_1', '30871679_0', '33313979_0', '28163676_1', '36374319_0']",0,0.08333333333333333
0.8,31216619_1,"['37387113_0', '33090118_2', '34713207_2', '29681030_0', '33611272_3', '34110297_1', '31094356_2', '34451002_1', '35493613_0', '33643498_1', '31216619_0', '33779570_1', '33955059_0', '33509368_1', '32062767_0', '29402532_0', '36349396_0', '35266894_0', '37044052_0']",0,0.0
0.8,35401322_1,"['35996652_0', '35935456_0', '36033031_0', '36072715_0', '35668907_0', '36312139_1', '35412463_2', '35222179_1', '34471124_0', '34721159_0', '35401322_0', '35573722_1', '25524781_0', '37740875_0', '35573722_0', '31235303_0', '35719487_0', '24512251_0', '24506802_0', '36662138_0']",0,0.0
0.8,33785779_1,"['33785779_1', '33785779_0', '36320454_0', '36814611_1', '36640198_0', '38085539_0', '37211551_1', '35631902_1', '37322984_0', '35893956_0', '31026137_0', '35406202_0', '31690020_0', '32208670_0', '36703618_1', '38048535_0', '34114791_0']",1,1.0
0.8,34456516_0,"['34456516_0', '35412610_1', '35262500_1', '37128375_0', '36211801_0', '35295866_0', '36569774_0', '37757481_0', '36324987_0', '34764614_0', '37879936_0', '36077803_0', '36077803_1', '36299577_1', '35097252_1', '32596548_0', '26832914_0', '35693001_0', '35069719_2']",1,1.0
0.8,25011036_1,"['25011036_1', '33298046_1', '37663347_1', '33298046_2', '31956593_1', '35590318_1', '38026440_1', '30897371_0', '31745248_1', '35392634_1', '37355382_0', '37355382_1', '38028369_0', '26490824_0', '37676661_1', '35151410_2', '35735126_0', '29286282_0', '37455938_0']",1,1.0
0.8,34943534_0,"['34943534_0', '36010217_0', '30603657_0', '33347371_0', '35856286_0', '31162387_0', '31652939_0', '35177199_0', '31587821_0', '35162271_0', '32619383_0', '37016716_0', '37359797_0', '38137412_0', '34517539_0', '34517539_1', '29870359_0', '33785475_0', '36031967_0']",1,1.0
0.8,34454468_1,"['34454468_1', '34454468_0', '29051177_0', '27027637_0', '35195027_1', '24002887_0', '31436878_1', '31464529_0', '37589698_0', '27027637_1', '29096527_0', '37990464_0', '35195027_0', '28767992_1', '30515705_0', '29096527_1', '29136227_1', '23917653_0']",1,1.0
0.85,35402463_2,"['35402463_0', '35671414_1', '34869272_0', '33675433_0', '34359553_0', '37330305_1', '32108950_1', '35671414_0', '37519791_0', '35157530_0', '35402463_1', '36950264_1', '34359642_0', '32093909_1', '38058420_0', '37263824_0', '35380110_1', '34328819_1', '33501512_1']",0,0.0
0.85,36013554_0,"['36013554_0', '32873121_0', '30971522_1', '36006439_0', '35870544_0', '35628992_0', '35083303_1', '35083303_0', '31737539_0', '33769416_0', '35048106_0', '35693323_0', '34295713_0', '34207266_0', '36407437_0', '35958422_0', '35341267_0', '34088635_0']",1,1.0
0.85,37529805_0,"['33006770_1', '31798502_1', '23847569_0', '27311901_1', '32440643_0', '32157489_1', '30640496_1', '36543409_0', '31347160_0', '35872591_0', '37529805_1', '37529805_0', '37905162_0', '35976288_0', '36195060_0', '36195060_1', '30871679_0', '33313979_0', '28163676_1', '36374319_0']",0,0.08333333333333333
0.85,31216619_1,"['37387113_0', '33090118_2', '34713207_2', '29681030_0', '33611272_3', '34110297_1', '31094356_2', '34451002_1', '35493613_0', '33643498_1', '31216619_0', '33779570_1', '33955059_0', '33509368_1', '32062767_0', '29402532_0', '36349396_0', '35266894_0', '37044052_0']",0,0.0
0.85,35401322_1,"['35996652_0', '35935456_0', '36033031_0', '36072715_0', '35668907_0', '36312139_1', '35412463_2', '35222179_1', '34471124_0', '34721159_0', '35401322_0', '35573722_1', '25524781_0', '37740875_0', '35573722_0', '31235303_0', '35719487_0', '24512251_0', '24506802_0', '36662138_0']",0,0.0
0.85,33785779_1,"['33785779_1', '33785779_0', '36320454_0', '36814611_1', '36640198_0', '38085539_0', '37211551_1', '35631902_1', '37322984_0', '35893956_0', '31026137_0', '35406202_0', '31690020_0', '32208670_0', '36703618_1', '38048535_0', '34114791_0']",1,1.0
0.85,34456516_0,"['34456516_0', '35412610_1', '35262500_1', '37128375_0', '36211801_0', '35295866_0', '36569774_0', '37757481_0', '36324987_0', '34764614_0', '37879936_0', '36077803_0', '36077803_1', '36299577_1', '35097252_1', '32596548_0', '26832914_0', '35693001_0', '35069719_2']",1,1.0
0.85,25011036_1,"['25011036_1', '33298046_1', '37663347_1', '33298046_2', '31956593_1', '35590318_1', '38026440_1', '30897371_0', '31745248_1', '35392634_1', '37355382_0', '37355382_1', '38028369_0', '26490824_0', '37676661_1', '35151410_2', '35735126_0', '29286282_0', '37455938_0']",1,1.0
0.85,34943534_0,"['34943534_0', '36010217_0', '30603657_0', '33347371_0', '35856286_0', '31162387_0', '31652939_0', '35177199_0', '31587821_0', '35162271_0', '32619383_0', '37016716_0', '37359797_0', '38137412_0', '34517539_0', '34517539_1', '29870359_0', '33785475_0', '36031967_0']",1,1.0
0.85,34454468_1,"['34454468_1', '34454468_0', '29051177_0', '27027637_0', '35195027_1', '24002887_0', '31436878_1', '31464529_0', '37589698_0', '27027637_1', '29096527_0', '37990464_0', '35195027_0', '28767992_1', '30515705_0', '29096527_1', '29136227_1', '23917653_0']",1,1.0
0.9,35402463_2,"['35402463_0', '35671414_1', '34869272_0', '33675433_0', '34359553_0', '37330305_1', '32108950_1', '35671414_0', '37519791_0', '35157530_0', '35402463_1', '36950264_1', '34359642_0', '32093909_1', '38058420_0', '37263824_0', '35380110_1', '34328819_1', '33501512_1']",0,0.0
0.9,36013554_0,"['36013554_0', '32873121_0', '30971522_1', '36006439_0', '35870544_0', '35628992_0', '35083303_1', '35083303_0', '31737539_0', '33769416_0', '35048106_0', '35693323_0', '34295713_0', '34207266_0', '36407437_0', '35958422_0', '35341267_0', '34088635_0']",1,1.0
0.9,37529805_0,"['33006770_1', '31798502_1', '23847569_0', '27311901_1', '32440643_0', '32157489_1', '30640496_1', '36543409_0', '31347160_0', '35872591_0', '37529805_1', '37529805_0', '37905162_0', '35976288_0', '36195060_0', '36195060_1', '30871679_0', '33313979_0', '28163676_1', '36374319_0']",0,0.08333333333333333
0.9,31216619_1,"['37387113_0', '33090118_2', '34713207_2', '29681030_0', '33611272_3', '34110297_1', '31094356_2', '34451002_1', '35493613_0', '33643498_1', '31216619_0', '33779570_1', '33955059_0', '33509368_1', '32062767_0', '29402532_0', '36349396_0', '35266894_0', '37044052_0']",0,0.0
0.9,35401322_1,"['35996652_0', '35935456_0', '36033031_0', '36072715_0', '35668907_0', '36312139_1', '35412463_2', '35222179_1', '34471124_0', '34721159_0', '35401322_0', '35573722_1', '25524781_0', '37740875_0', '35573722_0', '31235303_0', '35719487_0', '24512251_0', '24506802_0', '36662138_0']",0,0.0
0.9,33785779_1,"['33785779_1', '33785779_0', '36320454_0', '36814611_1', '36640198_0', '38085539_0', '37211551_1', '35631902_1', '37322984_0', '35893956_0', '31026137_0', '35406202_0', '31690020_0', '32208670_0', '36703618_1', '38048535_0', '34114791_0']",1,1.0
0.9,34456516_0,"['34456516_0', '35412610_1', '35262500_1', '37128375_0', '36211801_0', '35295866_0', '36569774_0', '37757481_0', '36324987_0', '34764614_0', '37879936_0', '36077803_0', '36077803_1', '36299577_1', '35097252_1', '32596548_0', '26832914_0', '35693001_0', '35069719_2']",1,1.0
0.9,25011036_1,"['25011036_1', '33298046_1', '37663347_1', '33298046_2', '31956593_1', '35590318_1', '38026440_1', '30897371_0', '31745248_1', '35392634_1', '37355382_0', '37355382_1', '38028369_0', '26490824_0', '37676661_1', '35151410_2', '35735126_0', '29286282_0', '37455938_0']",1,1.0
0.9,34943534_0,"['34943534_0', '36010217_0', '30603657_0', '33347371_0', '35856286_0', '31162387_0', '31652939_0', '35177199_0', '31587821_0', '35162271_0', '32619383_0', '37016716_0', '37359797_0', '38137412_0', '34517539_0', '34517539_1', '29870359_0', '33785475_0', '36031967_0']",1,1.0
0.9,34454468_1,"['34454468_1', '34454468_0', '29051177_0', '27027637_0', '35195027_1', '24002887_0', '31436878_1', '31464529_0', '37589698_0', '27027637_1', '29096527_0', '37990464_0', '35195027_0', '28767992_1', '30515705_0', '29096527_1', '29136227_1', '23917653_0']",1,1.0
0.95,35402463_2,"['35402463_0', '35671414_1', '34869272_0', '33675433_0', '34359553_0', '37330305_1', '32108950_1', '35671414_0', '37519791_0', '35157530_0', '35402463_1', '36950264_1', '34359642_0', '32093909_1', '38058420_0', '37263824_0', '35380110_1', '34328819_1', '33501512_1']",0,0.0
0.95,36013554_0,"['36013554_0', '30971522_1', '36006439_0', '35870544_0', '35628992_0', '32873121_0', '35083303_1', '35083303_0', '31737539_0', '33769416_0', '35048106_0', '35693323_0', '34295713_0', '34207266_0', '36407437_0', '35958422_0', '35341267_0', '34088635_0']",1,1.0
0.95,37529805_0,"['33006770_1', '31798502_1', '23847569_0', '27311901_1', '32440643_0', '32157489_1', '30640496_1', '36543409_0', '31347160_0', '35872591_0', '37529805_1', '37529805_0', '37905162_0', '35976288_0', '36195060_0', '36195060_1', '30871679_0', '33313979_0', '28163676_1', '36374319_0']",0,0.08333333333333333
0.95,31216619_1,"['37387113_0', '33090118_2', '34713207_2', '29681030_0', '33611272_3', '34110297_1', '31094356_2', '34451002_1', '35493613_0', '33643498_1', '31216619_0', '33779570_1', '33955059_0', '33509368_1', '32062767_0', '29402532_0', '36349396_0', '35266894_0', '37044052_0']",0,0.0
0.95,35401322_1,"['35996652_0', '35935456_0', '36033031_0', '36072715_0', '35668907_0', '36312139_1', '35412463_2', '35222179_1', '34471124_0', '34721159_0', '35401322_0', '35573722_1', '25524781_0', '37740875_0', '35573722_0', '31235303_0', '35719487_0', '24512251_0', '24506802_0', '36662138_0']",0,0.0
0.95,33785779_1,"['33785779_1', '33785779_0', '36320454_0', '36814611_1', '36640198_0', '38085539_0', '37211551_1', '35631902_1', '37322984_0', '35893956_0', '31026137_0', '35406202_0', '31690020_0', '32208670_0', '36703618_1', '38048535_0', '34114791_0']",1,1.0
0.95,34456516_0,"['34456516_0', '35412610_1', '35262500_1', '37128375_0', '36211801_0', '35295866_0', '36569774_0', '37757481_0', '36324987_0', '34764614_0', '37879936_0', '36077803_0', '36077803_1', '36299577_1', '35097252_1', '32596548_0', '26832914_0', '35693001_0', '35069719_2']",1,1.0
0.95,25011036_1,"['25011036_1', '33298046_1', '37663347_1', '33298046_2', '31956593_1', '35590318_1', '38026440_1', '30897371_0', '31745248_1', '35392634_1', '37355382_0', '37355382_1', '38028369_0', '26490824_0', '37676661_1', '35151410_2', '35735126_0', '29286282_0', '37455938_0']",1,1.0
0.95,34943534_0,"['34943534_0', '36010217_0', '30603657_0', '33347371_0', '35856286_0', '31162387_0', '31652939_0', '35177199_0', '31587821_0', '35162271_0', '32619383_0', '37016716_0', '37359797_0', '38137412_0', '34517539_0', '34517539_1', '29870359_0', '33785475_0', '36031967_0']",1,1.0
0.95,34454468_1,"['34454468_1', '34454468_0', '29051177_0', '27027637_0', '35195027_1', '24002887_0', '31436878_1', '31464529_0', '37589698_0', '27027637_1', '29096527_0', '37990464_0', '35195027_0', '28767992_1', '30515705_0', '29096527_1', '29136227_1', '23917653_0']",1,1.0
1.0,35402463_2,"['35671414_1', '34869272_0', '33675433_0', '35402463_0', '34359553_0', '37330305_1', '32108950_1', '35671414_0', '37519791_0', '35157530_0', '32093909_1', '35380110_1', '34359642_0', '34328819_1', '38058420_0', '37263824_0', '33501512_1', '36950264_1', '35402463_1']",0,0.0
1.0,36013554_0,"['36013554_0', '30971522_1', '36006439_0', '35870544_0', '35628992_0', '35083303_1', '35083303_0', '31737539_0', '32873121_0', '33769416_0', '34295713_0', '34207266_0', '35958422_0', '36407437_0', '35048106_0', '35693323_0', '34088635_0', '35341267_0']",1,1.0
1.0,37529805_0,"['33006770_1', '31798502_1', '23847569_0', '27311901_1', '32440643_0', '32157489_1', '30640496_1', '36543409_0', '31347160_0', '35872591_0', '37529805_0', '36195060_0', '36195060_1', '37905162_0', '35976288_0', '36374319_0', '33313979_0', '37529805_1', '28163676_1', '30871679_0']",0,0.09090909090909091
1.0,31216619_1,"['33090118_2', '34713207_2', '29681030_0', '37387113_0', '33611272_3', '34110297_1', '31094356_2', '34451002_1', '35493613_0', '33643498_1', '29402532_0', '32062767_0', '33779570_1', '33509368_1', '33955059_0', '37044052_0', '35266894_0', '36349396_0', '31216619_0']",0,0.0
1.0,35401322_1,"['35996652_0', '35935456_0', '36033031_0', '36072715_0', '35668907_0', '36312139_1', '35412463_2', '35222179_1', '34471124_0', '34721159_0', '31235303_0', '24506802_0', '35401322_0', '24512251_0', '35573722_1', '36662138_0', '37740875_0', '25524781_0', '35719487_0', '35573722_0']",0,0.0
1.0,33785779_1,"['33785779_1', '33785779_0', '36320454_0', '36814611_1', '36640198_0', '38085539_0', '37211551_1', '35631902_1', '37322984_0', '35893956_0', '32208670_0', '35406202_0', '38048535_0', '31690020_0', '31026137_0', '36703618_1', '34114791_0']",1,1.0
1.0,34456516_0,"['34456516_0', '35412610_1', '35262500_1', '37128375_0', '36211801_0', '35295866_0', '36569774_0', '37757481_0', '36324987_0', '34764614_0', '36299577_1', '35693001_0', '35097252_1', '35069719_2', '36077803_1', '37879936_0', '26832914_0', '32596548_0', '36077803_0']",1,1.0
1.0,25011036_1,"['25011036_1', '33298046_1', '37663347_1', '33298046_2', '31956593_1', '35590318_1', '38026440_1', '30897371_0', '31745248_1', '35392634_1', '37355382_1', '35735126_0', '37455938_0', '37676661_1', '35151410_2', '26490824_0', '38028369_0', '37355382_0', '29286282_0']",1,1.0
